,Unnamed: 0,DENTIST,DOCTOR,MEDICAL TECHNOLOGIST,MIDWIFE,NURSE,NUTRITIONIST/DIETICIAN,OCCUPATIONAL THERAPIST,PHARMACIST,PHYSICAL THERAPIST,Place of Practice,RADIOLOGY TECHNOLOGIST,Total,X-RAY TECHNOLOGIST,municipality,province,name_municipality_trim_ndh,pcode,Pcode_province,name_province,Pcode_municipality,name_municipality,name_municipality_trim_pcodes
110,116,0.0,4.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,Within,0.0,11.0,0.0,MALAY,AKLAN,MALAY,60412000.0,60400000,AKLAN,60412000,MALAY,MALAY
111,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALAY,AKLAN,MALAY,60412000.0,60400000,AKLAN,60412000,MALAY,MALAY
112,118,0.0,2.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,14.0,0.0,TANGALAN,AKLAN,TANGALAN,60417000.0,60400000,AKLAN,60417000,TANGALAN,TANGALAN
113,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TANGALAN,AKLAN,TANGALAN,60417000.0,60400000,AKLAN,60417000,TANGALAN,TANGALAN
114,122,1.0,3.0,1.0,11.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,21.0,0.0,BACACAY,ALBAY,BACACAY,50501000.0,50500000,ALBAY,50501000,BACACAY,BACACAY
115,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BACACAY,ALBAY,BACACAY,50501000.0,50500000,ALBAY,50501000,BACACAY,BACACAY
116,124,1.0,4.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,20.0,0.0,CAMALIG,ALBAY,CAMALIG,50502000.0,50500000,ALBAY,50502000,CAMALIG,CAMALIG
117,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CAMALIG,ALBAY,CAMALIG,50502000.0,50500000,ALBAY,50502000,CAMALIG,CAMALIG
118,126,1.0,6.0,4.0,17.0,19.0,1.0,0.0,1.0,0.0,Within,0.0,50.0,1.0,DARAGA,ALBAY,DARAGA,50503000.0,50500000,ALBAY,50503000,DARAGA (LOCSIN),DARAGA LOCSIN
119,127,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,18.0,0.0,DARAGA,ALBAY,DARAGA,50503000.0,50500000,ALBAY,50503000,DARAGA (LOCSIN),DARAGA LOCSIN
120,128,1.0,6.0,1.0,16.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,31.0,0.0,GUINOBATAN,ALBAY,GUINOBATAN,50504000.0,50500000,ALBAY,50504000,GUINOBATAN,GUINOBATAN
121,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,GUINOBATAN,ALBAY,GUINOBATAN,50504000.0,50500000,ALBAY,50504000,GUINOBATAN,GUINOBATAN
122,130,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,JOVELLAR,ALBAY,JOVELLAR,50505000.0,50500000,ALBAY,50505000,JOVELLAR,JOVELLAR
123,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,JOVELLAR,ALBAY,JOVELLAR,50505000.0,50500000,ALBAY,50505000,JOVELLAR,JOVELLAR
124,132,6.0,307.0,30.0,47.0,562.0,12.0,2.0,19.0,6.0,Within,4.0,1000.0,5.0,LEGAZPI CITY,ALBAY,LEGAZPI,50506000.0,50500000,ALBAY,50506000,LEGAZPI CITY (CAPITAL),LEGAZPI
125,133,0.0,20.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,cross,0.0,26.0,0.0,LEGAZPI CITY,ALBAY,LEGAZPI,50506000.0,50500000,ALBAY,50506000,LEGAZPI CITY (CAPITAL),LEGAZPI
126,134,1.0,2.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,19.0,0.0,LIBON,ALBAY,LIBON,50507000.0,50500000,ALBAY,50507000,LIBON,LIBON
127,135,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,LIBON,ALBAY,LIBON,50507000.0,50500000,ALBAY,50507000,LIBON,LIBON
128,136,1.0,2.0,1.0,13.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,22.0,0.0,LIGAO CITY,ALBAY,LIGAO,50508000.0,50500000,ALBAY,50508000,CITY OF LIGAO,LIGAO
129,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LIGAO CITY,ALBAY,LIGAO,50508000.0,50500000,ALBAY,50508000,CITY OF LIGAO,LIGAO
130,138,1.0,1.0,1.0,10.0,9.0,0.0,0.0,0.0,0.0,Within,0.0,22.0,0.0,MALINAO,ALBAY,MALINAO,50510000.0,50500000,ALBAY,50510000,MALINAO,MALINAO
131,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALINAO,ALBAY,MALINAO,50510000.0,50500000,ALBAY,50510000,MALINAO,MALINAO
132,140,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,6.0,0.0,MANITO,ALBAY,MANITO,50511000.0,50500000,ALBAY,50511000,MANITO,MANITO
133,141,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,MANITO,ALBAY,MANITO,50511000.0,50500000,ALBAY,50511000,MANITO,MANITO
134,142,1.0,8.0,2.0,13.0,13.0,0.0,0.0,1.0,0.0,Within,0.0,38.0,0.0,OAS,ALBAY,OAS,50512000.0,50500000,ALBAY,50512000,OAS,OAS
135,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,OAS,ALBAY,OAS,50512000.0,50500000,ALBAY,50512000,OAS,OAS
136,144,1.0,4.0,1.0,13.0,10.0,0.0,0.0,0.0,0.0,Within,0.0,29.0,0.0,POLANGUI,ALBAY,POLANGUI,50514000.0,50500000,ALBAY,50514000,POLANGUI,POLANGUI
137,145,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,POLANGUI,ALBAY,POLANGUI,50514000.0,50500000,ALBAY,50514000,POLANGUI,POLANGUI
138,146,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,RAPU-RAPU,ALBAY,RAPURAPU,50515000.0,50500000,ALBAY,50515000,RAPU-RAPU,RAPURAPU
139,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,RAPU-RAPU,ALBAY,RAPURAPU,50515000.0,50500000,ALBAY,50515000,RAPU-RAPU,RAPURAPU
140,148,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,SANTO DOMINGO,ALBAY,SANTO DOMINGO,50516000.0,50500000,ALBAY,50516000,SANTO DOMINGO (LIBOG),SANTO DOMINGO LIBOG
141,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SANTO DOMINGO,ALBAY,SANTO DOMINGO,50516000.0,50500000,ALBAY,50516000,SANTO DOMINGO (LIBOG),SANTO DOMINGO LIBOG
142,150,2.0,41.0,5.0,28.0,45.0,2.0,0.0,4.0,1.0,Within,1.0,131.0,2.0,TABACO CITY,ALBAY,TABACO,50517000.0,50500000,ALBAY,50517000,CITY OF TABACO,TABACO
143,151,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,15.0,0.0,TABACO CITY,ALBAY,TABACO,50517000.0,50500000,ALBAY,50517000,CITY OF TABACO,TABACO
144,152,0.0,4.0,1.0,13.0,6.0,0.0,0.0,0.0,0.0,Within,0.0,24.0,0.0,TIWI,ALBAY,TIWI,50518000.0,50500000,ALBAY,50518000,TIWI,TIWI
145,153,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,TIWI,ALBAY,TIWI,50518000.0,50500000,ALBAY,50518000,TIWI,TIWI
146,156,0.0,1.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,BUGASONG,ANTIQUE,BUGASONG,60604000.0,60600000,ANTIQUE,60604000,BUGASONG,BUGASONG
147,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BUGASONG,ANTIQUE,BUGASONG,60604000.0,60600000,ANTIQUE,60604000,BUGASONG,BUGASONG
148,158,1.0,7.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,Within,0.0,15.0,0.0,CALUYA,ANTIQUE,CALUYA,60605000.0,60600000,ANTIQUE,60605000,CALUYA,CALUYA
149,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CALUYA,ANTIQUE,CALUYA,60605000.0,60600000,ANTIQUE,60605000,CALUYA,CALUYA
150,160,0.0,2.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,Within,0.0,27.0,0.0,CULASI,ANTIQUE,CULASI,60606000.0,60600000,ANTIQUE,60606000,CULASI,CULASI
151,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,CULASI,ANTIQUE,CULASI,60606000.0,60600000,ANTIQUE,60606000,CULASI,CULASI
152,162,0.0,3.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,17.0,0.0,HAMTIC,ANTIQUE,HAMTIC,60608000.0,60600000,ANTIQUE,60608000,HAMTIC,HAMTIC
153,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,HAMTIC,ANTIQUE,HAMTIC,60608000.0,60600000,ANTIQUE,60608000,HAMTIC,HAMTIC
154,164,0.0,1.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,LAUA-AN,ANTIQUE,LAUAAN,60609000.0,60600000,ANTIQUE,60609000,LAUA-AN,LAUAAN
155,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LAUA-AN,ANTIQUE,LAUAAN,60609000.0,60600000,ANTIQUE,60609000,LAUA-AN,LAUAAN
156,166,1.0,6.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,Within,0.0,22.0,1.0,PANDAN,ANTIQUE,PANDAN,60611000.0,60600000,ANTIQUE,60611000,PANDAN,PANDAN
157,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,PANDAN,ANTIQUE,PANDAN,60611000.0,60600000,ANTIQUE,60611000,PANDAN,PANDAN
158,168,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,SAN JOSE,ANTIQUE,SAN JOSE,60613000.0,60600000,ANTIQUE,60613000,SAN JOSE (CAPITAL),SAN JOSE
159,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN JOSE,ANTIQUE,SAN JOSE,60613000.0,60600000,ANTIQUE,60613000,SAN JOSE (CAPITAL),SAN JOSE
160,170,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,SAN REMIGIO,ANTIQUE,SAN REMIGIO,60614000.0,60600000,ANTIQUE,60614000,SAN REMIGIO,SAN REMIGIO
161,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN REMIGIO,ANTIQUE,SAN REMIGIO,60614000.0,60600000,ANTIQUE,60614000,SAN REMIGIO,SAN REMIGIO
162,172,1.0,1.0,1.0,6.0,7.0,0.0,0.0,1.0,0.0,Within,0.0,17.0,0.0,SEBASTE,ANTIQUE,SEBASTE,60615000.0,60600000,ANTIQUE,60615000,SEBASTE,SEBASTE
163,173,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,SEBASTE,ANTIQUE,SEBASTE,60615000.0,60600000,ANTIQUE,60615000,SEBASTE,SEBASTE
164,174,1.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,TOBIAS FORNIER,ANTIQUE,TOBIAS FORNIER,60607000.0,60600000,ANTIQUE,60607000,TOBIAS FORNIER (DAO),TOBIAS FORNIER DAO
165,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,TOBIAS FORNIER,ANTIQUE,TOBIAS FORNIER,60607000.0,60600000,ANTIQUE,60607000,TOBIAS FORNIER (DAO),TOBIAS FORNIER DAO
166,180,1.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,13.0,0.0,ABUCAY,BATAAN,ABUCAY,30801000.0,30800000,BATAAN,30801000,ABUCAY,ABUCAY
167,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ABUCAY,BATAAN,ABUCAY,30801000.0,30800000,BATAAN,30801000,ABUCAY,ABUCAY
168,182,1.0,5.0,2.0,17.0,5.0,0.0,0.0,1.0,0.0,Within,0.0,31.0,0.0,BAGAC,BATAAN,BAGAC,30802000.0,30800000,BATAAN,30802000,BAGAC,BAGAC
169,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAGAC,BATAAN,BAGAC,30802000.0,30800000,BATAAN,30802000,BAGAC,BAGAC
170,184,4.0,109.0,41.0,43.0,202.0,5.0,0.0,11.0,0.0,Within,5.0,421.0,1.0,BALANGA CITY,BATAAN,BALANGA,30803000.0,30800000,BATAAN,30803000,CITY OF BALANGA (CAPITAL),BALANGA
171,185,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,cross,0.0,13.0,0.0,BALANGA CITY,BATAAN,BALANGA,30803000.0,30800000,BATAAN,30803000,CITY OF BALANGA (CAPITAL),BALANGA
172,186,1.0,7.0,7.0,14.0,11.0,1.0,0.0,0.0,1.0,Within,0.0,42.0,0.0,DINALUPIHAN,BATAAN,DINALUPIHAN,30804000.0,30800000,BATAAN,30804000,DINALUPIHAN,DINALUPIHAN
173,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,DINALUPIHAN,BATAAN,DINALUPIHAN,30804000.0,30800000,BATAAN,30804000,DINALUPIHAN,DINALUPIHAN
174,188,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,12.0,0.0,HERMOSA,BATAAN,HERMOSA,30805000.0,30800000,BATAAN,30805000,HERMOSA,HERMOSA
175,189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,HERMOSA,BATAAN,HERMOSA,30805000.0,30800000,BATAAN,30805000,HERMOSA,HERMOSA
176,190,1.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,Within,0.0,14.0,0.0,LIMAY,BATAAN,LIMAY,30806000.0,30800000,BATAAN,30806000,LIMAY,LIMAY
177,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,LIMAY,BATAAN,LIMAY,30806000.0,30800000,BATAAN,30806000,LIMAY,LIMAY
178,192,2.0,7.0,4.0,17.0,18.0,1.0,0.0,1.0,0.0,Within,0.0,50.0,0.0,MARIVELES,BATAAN,MARIVELES,30807000.0,30800000,BATAAN,30807000,MARIVELES,MARIVELES
179,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MARIVELES,BATAAN,MARIVELES,30807000.0,30800000,BATAAN,30807000,MARIVELES,MARIVELES
180,194,1.0,15.0,7.0,16.0,10.0,1.0,0.0,1.0,0.0,Within,0.0,51.0,0.0,ORANI,BATAAN,ORANI,30809000.0,30800000,BATAAN,30809000,ORANI,ORANI
181,195,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,3.0,0.0,ORANI,BATAAN,ORANI,30809000.0,30800000,BATAAN,30809000,ORANI,ORANI
182,196,1.0,5.0,3.0,15.0,10.0,0.0,0.0,1.0,0.0,Within,0.0,35.0,0.0,ORION,BATAAN,ORION,30810000.0,30800000,BATAAN,30810000,ORION,ORION
183,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ORION,BATAAN,ORION,30810000.0,30800000,BATAAN,30810000,ORION,ORION
184,198,1.0,1.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,Within,0.0,16.0,0.0,SAMAL,BATAAN,SAMAL,30812000.0,30800000,BATAAN,30812000,SAMAL,SAMAL
185,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAMAL,BATAAN,SAMAL,30812000.0,30800000,BATAAN,30812000,SAMAL,SAMAL
186,202,5.0,6.0,2.0,6.0,42.0,1.0,0.0,1.0,0.0,Within,0.0,63.0,0.0,BASCO,BATANES,BASCO,20901000.0,20900000,BATANES,20901000,BASCO (CAPITAL),BASCO
187,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BASCO,BATANES,BASCO,20901000.0,20900000,BATANES,20901000,BASCO (CAPITAL),BASCO
188,204,1.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,11.0,0.0,ITBAYAT,BATANES,ITBAYAT,20902000.0,20900000,BATANES,20902000,ITBAYAT,ITBAYAT
189,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ITBAYAT,BATANES,ITBAYAT,20902000.0,20900000,BATANES,20902000,ITBAYAT,ITBAYAT
190,206,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,Within,0.0,5.0,0.0,IVANA,BATANES,IVANA,20903000.0,20900000,BATANES,20903000,IVANA,IVANA
191,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,IVANA,BATANES,IVANA,20903000.0,20900000,BATANES,20903000,IVANA,IVANA
192,208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Within,0.0,1.0,0.0,MAHATAO,BATANES,MAHATAO,20904000.0,20900000,BATANES,20904000,MAHATAO,MAHATAO
193,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MAHATAO,BATANES,MAHATAO,20904000.0,20900000,BATANES,20904000,MAHATAO,MAHATAO
194,210,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,7.0,0.0,SABTANG,BATANES,SABTANG,20905000.0,20900000,BATANES,20905000,SABTANG,SABTANG
195,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SABTANG,BATANES,SABTANG,20905000.0,20900000,BATANES,20905000,SABTANG,SABTANG
196,212,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,UYUGAN,BATANES,UYUGAN,20906000.0,20900000,BATANES,20906000,UYUGAN,UYUGAN
197,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,UYUGAN,BATANES,UYUGAN,20906000.0,20900000,BATANES,20906000,UYUGAN,UYUGAN
198,216,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Within,0.0,7.0,0.0,BALAYAN,BATANGAS,BALAYAN,41003000.0,41000000,BATANGAS,41003000,BALAYAN,BALAYAN
199,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BALAYAN,BATANGAS,BALAYAN,41003000.0,41000000,BATANGAS,41003000,BALAYAN,BALAYAN
200,218,2.0,543.0,35.0,46.0,434.0,8.0,0.0,17.0,17.0,Within,21.0,1127.0,4.0,BATANGAS CITY,BATANGAS,BATANGAS,41005000.0,41000000,BATANGAS,41005000,BATANGAS CITY (CAPITAL),BATANGAS
201,219,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,95.0,0.0,BATANGAS CITY,BATANGAS,BATANGAS,41005000.0,41000000,BATANGAS,41005000,BATANGAS CITY (CAPITAL),BATANGAS
202,220,0.0,37.0,7.0,20.0,73.0,1.0,0.0,6.0,0.0,Within,0.0,149.0,5.0,BAUAN,BATANGAS,BAUAN,41006000.0,41000000,BATANGAS,41006000,BAUAN,BAUAN
203,221,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,14.0,0.0,BAUAN,BATANGAS,BAUAN,41006000.0,41000000,BATANGAS,41006000,BAUAN,BAUAN
204,222,1.0,144.0,16.0,16.0,144.0,4.0,0.0,9.0,3.0,Within,9.0,349.0,3.0,LEMERY,BATANGAS,LEMERY,41012000.0,41000000,BATANGAS,41012000,LEMERY,LEMERY
205,223,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,17.0,0.0,LEMERY,BATANGAS,LEMERY,41012000.0,41000000,BATANGAS,41012000,LEMERY,LEMERY
206,224,0.0,15.0,1.0,3.0,7.0,1.0,0.0,2.0,0.0,Within,0.0,29.0,0.0,LIAN,BATANGAS,LIAN,41013000.0,41000000,BATANGAS,41013000,LIAN,LIAN
207,225,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,LIAN,BATANGAS,LIAN,41013000.0,41000000,BATANGAS,41013000,LIAN,LIAN
208,226,1.0,104.0,39.0,30.0,439.0,6.0,0.0,16.0,4.0,Within,16.0,662.0,7.0,LIPA CITY,BATANGAS,LIPA,41014000.0,41000000,BATANGAS,41014000,LIPA CITY,LIPA
209,227,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,18.0,0.0,LIPA CITY,BATANGAS,LIPA,41014000.0,41000000,BATANGAS,41014000,LIPA CITY,LIPA
210,228,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,Within,0.0,9.0,0.0,MALVAR,BATANGAS,MALVAR,41017000.0,41000000,BATANGAS,41017000,MALVAR,MALVAR
211,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,MALVAR,BATANGAS,MALVAR,41017000.0,41000000,BATANGAS,41017000,MALVAR,MALVAR
212,230,1.0,7.0,2.0,1.0,12.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,NASUGBU,BATANGAS,NASUGBU,41019000.0,41000000,BATANGAS,41019000,NASUGBU,NASUGBU
213,231,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,NASUGBU,BATANGAS,NASUGBU,41019000.0,41000000,BATANGAS,41019000,NASUGBU,NASUGBU
214,232,1.0,11.0,4.0,2.0,14.0,2.0,0.0,2.0,0.0,Within,0.0,36.0,0.0,ROSARIO,BATANGAS,ROSARIO,41021000.0,41000000,BATANGAS,41021000,ROSARIO,ROSARIO
215,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,ROSARIO,BATANGAS,ROSARIO,41021000.0,41000000,BATANGAS,41021000,ROSARIO,ROSARIO
216,234,0.0,6.0,1.0,6.0,9.0,1.0,0.0,2.0,0.0,Within,1.0,26.0,0.0,SAN JUAN,BATANGAS,SAN JUAN,41023000.0,41000000,BATANGAS,41023000,SAN JUAN,SAN JUAN
217,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,SAN JUAN,BATANGAS,SAN JUAN,41023000.0,41000000,BATANGAS,41023000,SAN JUAN,SAN JUAN
218,236,0.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,Within,0.0,10.0,0.0,SAN NICOLAS,BATANGAS,SAN NICOLAS,41025000.0,41000000,BATANGAS,41025000,SAN NICOLAS,SAN NICOLAS
219,237,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SAN NICOLAS,BATANGAS,SAN NICOLAS,41025000.0,41000000,BATANGAS,41025000,SAN NICOLAS,SAN NICOLAS
220,238,1.0,67.0,1.0,5.0,63.0,1.0,0.0,2.0,6.0,Within,8.0,154.0,0.0,SANTO TOMAS,BATANGAS,SANTO TOMAS,41028000.0,41000000,BATANGAS,41028000,SANTO TOMAS,SANTO TOMAS
221,239,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,SANTO TOMAS,BATANGAS,SANTO TOMAS,41028000.0,41000000,BATANGAS,41028000,SANTO TOMAS,SANTO TOMAS
222,240,0.0,17.0,6.0,2.0,50.0,1.0,0.0,2.0,1.0,Within,0.0,81.0,2.0,TAAL,BATANGAS,TAAL,41029000.0,41000000,BATANGAS,41029000,TAAL,TAAL
223,241,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,1.0,43.0,0.0,TAAL,BATANGAS,TAAL,41029000.0,41000000,BATANGAS,41029000,TAAL,TAAL
224,242,1.0,14.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,Within,0.0,25.0,0.0,TALISAY,BATANGAS,TALISAY,41030000.0,41000000,BATANGAS,41030000,TALISAY,TALISAY
225,243,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,5.0,0.0,TALISAY,BATANGAS,TALISAY,41030000.0,41000000,BATANGAS,41030000,TALISAY,TALISAY
226,244,1.0,105.0,17.0,7.0,83.0,4.0,1.0,6.0,4.0,Within,0.0,228.0,0.0,TANAUAN CITY,BATANGAS,TANAUAN,41031000.0,41000000,BATANGAS,41031000,CITY OF TANAUAN,TANAUAN
227,245,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,49.0,0.0,TANAUAN CITY,BATANGAS,TANAUAN,41031000.0,41000000,BATANGAS,41031000,CITY OF TANAUAN,TANAUAN
228,248,1.0,4.0,1.0,10.0,8.0,1.0,0.0,1.0,0.0,Within,0.0,26.0,0.0,ATOK,BENGUET,ATOK,141101000.0,141100000,BENGUET,141101000,ATOK,ATOK
229,249,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,1.0,0.0,ATOK,BENGUET,ATOK,141101000.0,141100000,BENGUET,141101000,ATOK,ATOK
230,250,26.0,675.0,126.0,72.0,735.0,15.0,4.0,49.0,20.0,Within,19.0,1741.0,0.0,BAGUIO CITY,BENGUET,BAGUIO,141102000.0,141100000,BENGUET,141102000,BAGUIO CITY,BAGUIO
231,251,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,27.0,0.0,BAGUIO CITY,BENGUET,BAGUIO,141102000.0,141100000,BENGUET,141102000,BAGUIO CITY,BAGUIO
232,252,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,Within,0.0,11.0,0.0,BAKUN,BENGUET,BAKUN,141103000.0,141100000,BENGUET,141103000,BAKUN,BAKUN
233,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cross,0.0,0.0,0.0,BAKUN,BENGUET,BAKUN,141103000.0,141100000,BENGUET,141103000,BAKUN,BAKUN
